"customer_id","region","acq_channel","customer_revenue","orders_cnt"
"12175","Latin America","Organic","618.83","6"
"12597","Europe","Paid Search","618.51","1"
"12502","North America","Social Ads","618.25","3"
"10423","Southeast Asia","Referral","618.21","1"
"12577","North America","Organic","617.93","5"
"12227","Middle East","Organic","617.92","2"
"11218","Europe","Social Ads","616.71","4"
"12505","Europe","Email","616.35","2"
"11789","Southeast Asia","Email","614.67","1"
"10597","Europe","Organic","613.92","2"
"10200","Southeast Asia","Paid Search","612.98","4"
"10638","Europe","Organic","612.61","5"
"11777","North America","Paid Search","611.24","2"
"10198","Latin America","Email","611.02","2"
"10276","Latin America","Email","610.88","3"
"11317","Southeast Asia","Social Ads","610.64","3"
"12850","Southeast Asia","Social Ads","609.96","4"
"10817","North America","Paid Search","609.64","2"
"11241","Latin America","Social Ads","609.36","3"
"11598","Latin America","Paid Search","609.21","2"
"10107","Latin America","Referral","608.2","4"
"10259","Europe","Influencer","607.76","6"
"12321","Southeast Asia","Social Ads","606.6","1"
"12112","Southeast Asia","Social Ads","606.07","4"
"11409","Southeast Asia","Social Ads","605.88","3"
"10272","Southeast Asia","Paid Search","605.62","2"
"11229","Southeast Asia","Social Ads","603.45","1"
"12604","North America","Email","602.65","1"
"11569","Southeast Asia","Influencer","602.5","5"
"11232","Middle East","Social Ads","602.39","1"
"10255","Southeast Asia","Social Ads","600.22","4"
"12056","North America","Social Ads","599.97","3"
"12081","Southeast Asia","Email","599.9","2"
"11400","Europe","Paid Search","599.65","2"
"11251","Europe","Organic","598.74","5"
"11754","Europe","Paid Search","598.45","1"
"11795","Latin America","Social Ads","597.51","5"
"12010","North America","Influencer","597.07","3"
"10612","North America","Email","597.04","2"
"10362","North America","Organic","595.01","8"
"11738","Latin America","Influencer","594.93","4"
"10820","North America","Social Ads","592.88","6"
"11263","North America","Social Ads","591.45","2"
"10535","North America","Organic","591.2","6"
"10432","Southeast Asia","Organic","590.83","8"
"11136","Middle East","Organic","589.62","2"
"10754","North America","Social Ads","588.85","3"
"10653","Europe","Organic","588.05","4"
"12237","Europe","Referral","587.03","3"
"11807","North America","Organic","586.76","4"
"11346","Latin America","Social Ads","586.69","3"
"11666","Southeast Asia","Social Ads","586.55","4"
"12155","North America","Social Ads","585.62","3"
"12183","Europe","Social Ads","585.3","4"
"12786","Europe","Influencer","584.89","4"
"10786","Southeast Asia","Paid Search","584.56","2"
"11487","Europe","Referral","584.4","2"
"11307","North America","Social Ads","583.84","3"
"12353","Europe","Paid Search","582.64","2"
"10384","North America","Organic","582.48","3"
"12521","Latin America","Organic","582.01","3"
"11299","North America","Paid Search","580.25","2"
"12949","Southeast Asia","Influencer","580.17","4"
"12435","North America","Influencer","578.74","2"
"11016","Southeast Asia","Social Ads","578","3"
"12480","Latin America","Social Ads","577.29","4"
"12198","Latin America","Organic","576.94","5"
"12033","Latin America","Influencer","576.94","2"
"10183","Latin America","Paid Search","576.53","1"
"10170","Southeast Asia","Influencer","576.06","4"
"12660","Southeast Asia","Paid Search","575.39","1"
"10851","Europe","Paid Search","574.35","5"
"10945","Middle East","Organic","574.24","2"
"12877","Europe","Email","573.92","5"
"12628","Southeast Asia","Organic","573.69","3"
"11877","Europe","Organic","573.23","1"
"11715","Middle East","Paid Search","572.15","6"
"10767","Southeast Asia","Email","571.94","5"
"11205","North America","Organic","568.93","4"
"11386","Europe","Email","568.92","4"
"12951","Latin America","Email","568.45","4"
"11306","North America","Paid Search","565.9","2"
"11868","Europe","Social Ads","565.79","2"
"12700","North America","Paid Search","564.98","4"
"11328","Latin America","Organic","562.78","2"
"12691","Europe","Organic","562.64","3"
"11899","Southeast Asia","Referral","562.03","6"
"10846","Middle East","Organic","559.67","3"
"11560","Middle East","Social Ads","558.19","2"
"10441","Southeast Asia","Organic","557.63","5"
"11314","Europe","Organic","557.37","8"
"12712","North America","Social Ads","556.32","2"
"10447","North America","Paid Search","556.15","1"
"12283","North America","Referral","555.47","4"
"12842","North America","Referral","554.99","4"
"10115","Southeast Asia","Social Ads","554.99","3"
"12523","Europe","Paid Search","554.93","1"
"12042","Southeast Asia","Social Ads","553.84","2"
"12760","Latin America","Organic","553.38","1"
"10074","Europe","Email","553.32","3"
"12064","North America","Paid Search","552.98","4"
"10135","Latin America","Organic","552.29","4"
"10602","Middle East","Social Ads","552.04","4"
"12537","North America","Social Ads","551.06","2"
"10110","Latin America","Organic","549.87","4"
"12484","North America","Influencer","548.3","7"
"10228","North America","Social Ads","548.22","2"
"11938","Southeast Asia","Social Ads","548.19","3"
"10114","Europe","Organic","547.77","4"
"11531","Latin America","Social Ads","547.48","2"
"11992","North America","Organic","547.35","4"
"12111","Middle East","Email","546.51","4"
"10511","Southeast Asia","Organic","546.49","5"
"12039","North America","Referral","546.17","3"
"10251","North America","Social Ads","546.08","2"
"10007","Middle East","Organic","544.94","4"
"10434","Middle East","Email","544.44","2"
"11100","North America","Paid Search","544.1","4"
"12696","Europe","Email","542.94","5"
"10267","Southeast Asia","Social Ads","542.48","4"
"10634","North America","Email","542.37","3"
"11969","North America","Organic","541.9","4"
"12263","Europe","Organic","541.32","3"
"11117","Europe","Paid Search","541.1","4"
"10898","Europe","Paid Search","541.1","1"
"12548","Middle East","Social Ads","541.07","3"
"10332","Europe","Social Ads","541.02","1"
"10413","Europe","Organic","540.21","5"
"12190","Europe","Social Ads","539","4"
"12395","Middle East","Referral","538.27","2"
"12486","North America","Organic","537.33","1"
"11605","Southeast Asia","Email","536.98","5"
"12970","North America","Social Ads","536.66","5"
"12423","Southeast Asia","Influencer","536.42","1"
"10360","North America","Influencer","535.05","6"
"11237","Europe","Referral","533.86","2"
"12594","North America","Organic","533.21","4"
"11264","North America","Referral","533.11","8"
"12870","Middle East","Organic","532.93","2"
"11489","North America","Paid Search","532.78","1"
"10190","Southeast Asia","Paid Search","532.41","2"
"12276","Southeast Asia","Organic","531.88","2"
"10567","Middle East","Social Ads","531.56","1"
"12071","Europe","Organic","531.31","4"
"11267","Latin America","Social Ads","531.27","4"
"12152","Europe","Organic","530.51","3"
"10311","Europe","Email","530.09","4"
"10205","North America","Organic","530.05","4"
"11244","Europe","Organic","528.02","4"
"12241","Southeast Asia","Referral","527.54","2"
"11432","North America","Social Ads","527.18","1"
"12399","Europe","Email","524.84","5"
"11802","North America","Email","523.24","3"
"11325","North America","Paid Search","522.53","1"
"10753","Middle East","Influencer","521.4","4"
"11846","North America","Influencer","521.17","2"
"10803","Middle East","Paid Search","521.12","3"
"10648","Europe","Paid Search","520.64","2"
"11058","Southeast Asia","Referral","520.34","4"
"10335","North America","Organic","520.25","3"
"11558","Latin America","Email","519.71","3"
"12075","Southeast Asia","Organic","519.28","3"
"10217","North America","Organic","517.64","6"
"12001","Latin America","Email","517.36","4"
"11404","Southeast Asia","Organic","517.16","2"
"12312","North America","Paid Search","517.13","3"
"11879","Middle East","Social Ads","516.91","2"
"12456","Middle East","Paid Search","516.68","1"
"10378","Europe","Email","516.46","5"
"11017","Southeast Asia","Social Ads","516.37","2"
"10420","Latin America","Social Ads","515.66","5"
"12779","North America","Paid Search","514.89","1"
"10504","Southeast Asia","Social Ads","514.2","3"
"10363","Southeast Asia","Paid Search","513.23","1"
"11398","Europe","Referral","512.67","3"
"11472","North America","Paid Search","512.26","2"
"11265","Middle East","Organic","511.93","7"
"10248","Latin America","Organic","511.68","6"
"11686","Middle East","Paid Search","510.67","3"
"10510","Latin America","Social Ads","510.5","1"
"10784","Middle East","Referral","510.47","6"
"12863","Europe","Influencer","510.2","5"
"11116","Latin America","Organic","510.18","5"
"12609","North America","Email","509.44","3"
"10989","Southeast Asia","Social Ads","508.45","3"
"11207","Southeast Asia","Email","508.44","3"
"11566","Southeast Asia","Social Ads","506.76","1"
"12612","Southeast Asia","Organic","504.77","6"
"11816","Europe","Social Ads","504.73","4"
"12625","Middle East","Social Ads","504.21","3"
"10679","Latin America","Social Ads","502.34","2"
"11367","North America","Social Ads","500.37","3"
"11347","North America","Email","499.72","2"
"10702","North America","Referral","499.67","1"
"10706","Europe","Influencer","497.93","7"
"12373","Latin America","Social Ads","497.85","2"
"10787","Europe","Influencer","497.53","6"
"11887","Europe","Referral","497.1","6"
"11693","Latin America","Organic","496.77","2"
"12054","North America","Social Ads","496.25","2"
"10544","Southeast Asia","Organic","496.08","1"
"10614","Europe","Paid Search","496.06","1"
"12410","Latin America","Paid Search","496.06","1"
"11873","Southeast Asia","Referral","494.18","1"
"10958","North America","Influencer","493.9","4"
"11557","Europe","Social Ads","493.1","1"
"12747","Europe","Organic","493.08","2"
"10039","Europe","Email","493.06","3"
"10480","Latin America","Organic","492.89","3"
"12595","North America","Referral","492.05","3"
"10998","Latin America","Email","491.36","2"
"11433","Europe","Influencer","489.66","7"
"12840","North America","Paid Search","488.92","2"
"10493","North America","Organic","488.12","3"
"12206","North America","Organic","487.94","3"
"12368","Latin America","Social Ads","485.55","3"
"11966","Middle East","Paid Search","485.46","1"
"12308","Southeast Asia","Email","484.97","3"
"11910","Southeast Asia","Paid Search","484.34","1"
"10467","Europe","Social Ads","483.97","4"
"12078","North America","Paid Search","483.81","3"
"12252","Europe","Referral","483.47","4"
"12524","Middle East","Referral","483.46","3"
"10964","North America","Organic","482.84","4"
"11333","Latin America","Organic","482.65","3"
"12745","North America","Organic","481.86","2"
"10915","Southeast Asia","Social Ads","480.93","3"
"10832","Southeast Asia","Referral","480.17","3"
"11204","Latin America","Influencer","479.17","6"
"11750","Europe","Social Ads","478.3","3"
"10365","Southeast Asia","Paid Search","476.65","2"
"10532","Latin America","Organic","476.44","2"
"10687","Southeast Asia","Organic","475.9","3"
"10752","Southeast Asia","Email","475.56","3"
"12375","North America","Influencer","475.35","5"
"10051","North America","Social Ads","474.88","3"
"12919","North America","Influencer","474.53","1"
"10201","Latin America","Influencer","474.36","4"
"12954","Europe","Organic","474.27","1"
"12077","Europe","Organic","474.08","3"
"11586","North America","Email","473.42","3"
"10257","Latin America","Organic","472.69","5"
"10518","North America","Organic","472.69","4"
"12186","North America","Referral","471.95","6"
"12670","Latin America","Paid Search","471.51","2"
"10691","Southeast Asia","Organic","471.5","1"
"11745","North America","Organic","471.33","4"
"11113","North America","Social Ads","470.65","1"
"12527","Southeast Asia","Paid Search","470.26","3"
"12649","Europe","Email","468.51","2"
"10184","Latin America","Organic","467.55","5"
"11416","North America","Influencer","467.07","4"
"11255","Europe","Organic","467.06","2"
"11958","Latin America","Referral","466.68","5"
"10527","Europe","Paid Search","464.66","3"
"12967","Europe","Referral","464.63","4"
"10935","Southeast Asia","Paid Search","464.63","2"
"10143","Middle East","Paid Search","464.54","1"
"10993","North America","Email","464.02","3"
"12417","Latin America","Paid Search","463.44","1"
"11428","North America","Social Ads","462.72","3"
"10848","Southeast Asia","Referral","461.09","6"
"11343","Europe","Organic","460.87","5"
"12532","North America","Organic","460.85","4"
"10623","Europe","Organic","460.08","3"
"11592","North America","Paid Search","459.69","1"
"12073","North America","Organic","459.49","5"
"12189","Europe","Social Ads","458.13","3"
"10895","Latin America","Paid Search","458.1","2"
"11585","Latin America","Organic","457.23","3"
"10245","North America","Social Ads","454.99","3"
"12188","Latin America","Social Ads","454.69","1"
"12331","Middle East","Influencer","453.11","6"
"10372","Europe","Social Ads","452.74","2"
"12319","Southeast Asia","Organic","452.45","2"
"11154","Middle East","Organic","452.4","4"
"11731","Europe","Paid Search","452.26","2"
"11152","Europe","Organic","451.22","5"
"11072","Europe","Paid Search","448.44","2"
"12461","Europe","Organic","447.57","6"
"12536","Europe","Social Ads","446.27","1"
"10561","North America","Paid Search","445.22","3"
"12960","Europe","Social Ads","444.78","3"
"10667","North America","Organic","444.58","4"
"12508","Europe","Email","443.48","1"
"10878","North America","Paid Search","441.82","2"
"12199","Southeast Asia","Email","441.45","3"
"10318","North America","Referral","441.29","3"
"11094","North America","Organic","440.99","3"
"12166","North America","Referral","440.67","4"
"12239","Latin America","Organic","440.63","2"
"11932","Middle East","Email","440.18","4"
"12937","North America","Organic","439.88","4"
"10627","Europe","Paid Search","438.74","1"
"11886","North America","Organic","438.58","6"
"12293","Southeast Asia","Social Ads","438.48","2"
"10195","Latin America","Social Ads","438.39","3"
"11530","Southeast Asia","Email","437.4","2"
"11798","Europe","Email","436.59","4"
"10744","Latin America","Paid Search","436.15","4"
"11734","Latin America","Email","435.95","4"
"11322","Latin America","Email","435.67","3"
"11186","Latin America","Organic","435.48","1"
"11821","Europe","Influencer","432.53","4"
"12357","North America","Influencer","431.83","3"
"11758","Europe","Paid Search","430.59","2"
"10600","Europe","Email","429.9","1"
"11542","Europe","Influencer","429.63","3"
"12755","North America","Paid Search","428.88","2"
"11900","Southeast Asia","Paid Search","428.68","4"
"12030","North America","Influencer","428.67","3"
"11556","Europe","Organic","428.34","8"
"11753","North America","Social Ads","426.51","3"
"11759","North America","Paid Search","425.22","2"
"12247","Southeast Asia","Organic","424.58","3"
"10524","Latin America","Social Ads","424.08","3"
"12366","Latin America","Paid Search","423.95","3"
"11211","Europe","Social Ads","422.03","3"
"11060","Southeast Asia","Paid Search","421.64","1"
"10305","Europe","Organic","421.45","2"
"12509","Southeast Asia","Paid Search","420.37","2"
"11619","Latin America","Organic","418.99","3"
"10775","Southeast Asia","Social Ads","418.91","4"
"11364","Latin America","Organic","418.58","4"
"12708","Latin America","Social Ads","418.38","2"
"10905","Europe","Referral","418.03","6"
"11105","Europe","Social Ads","417.94","3"
"11405","Europe","Social Ads","417.18","3"
"10798","Europe","Paid Search","414.82","2"
"12848","Latin America","Influencer","414.52","2"
"11474","Europe","Social Ads","414.33","1"
"12847","North America","Paid Search","414.19","3"
"10457","North America","Organic","413.21","3"
"11834","Europe","Paid Search","412.83","4"
"11225","Southeast Asia","Social Ads","410.86","3"
"12090","North America","Organic","410.45","4"
"12795","Europe","Social Ads","409.97","3"
"11508","Europe","Email","409.8","5"
"11659","North America","Social Ads","409.47","3"
"10771","Europe","Email","409.34","2"
"12892","Europe","Social Ads","409.21","2"
"12141","North America","Social Ads","408.98","2"
"10288","Europe","Email","408.68","3"
"11453","Middle East","Email","408.26","2"
"10218","Southeast Asia","Organic","405.93","6"
"11194","Latin America","Organic","405.46","3"
"10325","Europe","Organic","404.94","4"
"12459","Southeast Asia","Social Ads","404.64","2"
"10376","Europe","Influencer","404.42","4"
"11415","North America","Paid Search","402.92","1"
"11860","North America","Email","402.22","4"
"10789","Europe","Social Ads","400.71","4"
"11710","Southeast Asia","Paid Search","400.07","2"
"12903","Europe","Organic","399.8","4"
"12695","North America","Paid Search","399.25","2"
"10194","Southeast Asia","Organic","398.45","3"
"12592","Europe","Organic","398.07","3"
"11963","Europe","Organic","397.95","2"
"11918","North America","Influencer","397.62","5"
"10058","Latin America","Influencer","396.96","3"
"11881","North America","Email","396.23","4"
"12719","Middle East","Organic","395.51","2"
"11726","Southeast Asia","Social Ads","395.36","2"
"10028","North America","Influencer","395.29","3"
"10896","Europe","Organic","394.99","3"
"10637","Europe","Email","394.28","3"
"12302","Southeast Asia","Organic","393.89","3"
"10473","Europe","Paid Search","393.82","3"
"11791","Southeast Asia","Paid Search","393.79","2"
"12544","North America","Organic","393.5","4"
"12987","Middle East","Paid Search","393.24","1"
"10987","North America","Organic","393","2"
"12074","North America","Social Ads","392.07","2"
"11953","Middle East","Social Ads","391.67","2"
"10729","North America","Referral","391.21","6"
"11895","Europe","Social Ads","391.16","5"
"11348","North America","Paid Search","391.03","1"
"12113","Europe","Organic","390.93","3"
"10859","Middle East","Email","389.4","2"
"10449","North America","Paid Search","389.16","2"
"12938","Middle East","Social Ads","388.76","3"
"12993","North America","Organic","388.69","4"
"10208","Europe","Paid Search","388.32","1"
"12296","Europe","Referral","387.94","4"
"11923","North America","Organic","387.6","2"
"12118","North America","Paid Search","387.51","1"
"12191","Southeast Asia","Organic","387.04","2"
"10829","Middle East","Organic","386.42","3"
"12977","North America","Social Ads","386.05","5"
"10443","Middle East","Paid Search","385.96","3"
"10904","Middle East","Email","384.64","1"
"12616","North America","Organic","384.48","3"
"12739","Europe","Paid Search","384.31","1"
"11379","Southeast Asia","Email","383.67","3"
"10494","Latin America","Social Ads","383.28","2"
"12204","Europe","Referral","382.61","1"
"12323","Latin America","Social Ads","382.22","1"
"12643","Latin America","Email","382.03","4"
"11507","Latin America","Paid Search","381.3","2"
"10050","Southeast Asia","Social Ads","380.88","4"
"11452","Southeast Asia","Organic","380.31","4"
"13000","Middle East","Paid Search","380.04","2"
"11125","Middle East","Influencer","377.86","4"
"11744","Southeast Asia","Email","377.56","4"
"12107","Europe","Social Ads","377.39","3"
"12679","Middle East","Social Ads","377.13","2"
"11974","Southeast Asia","Social Ads","376.39","3"
"12880","North America","Social Ads","376.38","4"
"10823","Southeast Asia","Influencer","376.32","5"
"11101","Europe","Organic","376.06","2"
"10677","Southeast Asia","Influencer","375.27","4"
"12915","Southeast Asia","Social Ads","374.58","2"
"12342","Europe","Organic","374.28","4"
"10596","Middle East","Social Ads","373.97","3"
"12726","Latin America","Paid Search","373.73","1"
"11059","Europe","Paid Search","373.46","1"
"10665","North America","Paid Search","372.56","2"
"10498","North America","Paid Search","372.41","2"
"12761","Latin America","Social Ads","372.21","3"
"10839","Europe","Email","372.18","3"
"11447","Europe","Paid Search","372.17","2"
"10934","Europe","Social Ads","371","4"
"11153","Middle East","Social Ads","370.72","3"
"12824","Europe","Organic","367.88","1"
"10278","Southeast Asia","Email","367.43","4"
"11085","Southeast Asia","Paid Search","366.76","2"
"10262","North America","Influencer","365.7","2"
"10472","Latin America","Organic","365.53","4"
"12771","Latin America","Paid Search","364.08","3"
"12131","Southeast Asia","Organic","364","2"
"11356","Latin America","Social Ads","363.87","4"
"11395","Europe","Organic","363.83","3"
"11757","North America","Social Ads","363.31","2"
"10394","Southeast Asia","Social Ads","363.25","2"
"10429","Europe","Paid Search","362.84","2"
"11833","Europe","Paid Search","361.65","3"
"11664","Europe","Social Ads","361.57","2"
"11572","Latin America","Paid Search","361.51","4"
"11209","North America","Organic","361.37","4"
"10078","Latin America","Paid Search","361.02","2"
"10847","Europe","Paid Search","360.96","1"
"10073","North America","Paid Search","360.82","1"
"12798","Southeast Asia","Organic","360.81","1"
"10226","Southeast Asia","Social Ads","360","2"
"10061","North America","Social Ads","359.9","3"
"10853","North America","Social Ads","359.9","2"
"10379","Latin America","Influencer","359.13","2"
"10181","Southeast Asia","Organic","358.84","2"
"12639","Latin America","Paid Search","357.75","2"
"12066","Southeast Asia","Email","357.15","4"
"10252","Southeast Asia","Organic","356.81","4"
"12385","Europe","Paid Search","356.16","2"
"12208","Southeast Asia","Organic","355.97","4"
"12370","Southeast Asia","Organic","355.77","2"
"10468","North America","Email","355.04","1"
"10583","North America","Paid Search","355.02","1"
"11812","Southeast Asia","Influencer","354.56","4"
"10682","Europe","Organic","353.91","3"
"12757","Europe","Organic","353.71","3"
"11460","Southeast Asia","Organic","353.66","2"
"10133","North America","Organic","353.12","2"
"12477","Latin America","Social Ads","352.92","2"
"11355","Latin America","Paid Search","351.35","2"
"10815","Europe","Paid Search","351.23","2"
"11191","Southeast Asia","Organic","350.36","2"
"12879","Europe","Influencer","349.59","2"
"11109","Latin America","Organic","347.5","3"
"10733","Southeast Asia","Social Ads","346.78","3"
"11623","North America","Paid Search","346.7","4"
"12087","Southeast Asia","Email","346.4","2"
"10323","Europe","Organic","345.94","3"
"10809","Europe","Social Ads","345.54","3"
"10863","North America","Paid Search","345.19","2"
"11173","Latin America","Organic","345.13","6"
"10094","Southeast Asia","Referral","345.06","5"
"10207","North America","Social Ads","344.71","5"
"12794","Latin America","Organic","343.79","2"
"11240","North America","Paid Search","343.3","1"
"11053","Southeast Asia","Influencer","342.97","3"
"12570","Europe","Referral","342.62","3"
"11609","Europe","Paid Search","341.61","1"
"12235","Europe","Social Ads","341.44","1"
"12006","Europe","Influencer","341.06","4"
"10014","Southeast Asia","Influencer","340.73","4"
"11517","North America","Organic","339.93","2"
"12489","Europe","Social Ads","339.3","1"
"11041","Middle East","Influencer","338.95","3"
"11107","Southeast Asia","Social Ads","338.68","2"
"11234","Latin America","Social Ads","338.45","1"
"11537","North America","Paid Search","338.13","2"
"11608","Europe","Social Ads","338.13","2"
"12055","North America","Organic","337.4","3"
"11636","Latin America","Social Ads","337.39","2"
"11170","North America","Influencer","337.05","3"
"11800","Southeast Asia","Organic","337.01","3"
"11179","Latin America","Organic","336.92","1"
"12752","North America","Referral","336.88","5"
"10872","North America","Influencer","336.77","2"
"11976","Southeast Asia","Paid Search","336.5","2"
"12619","Europe","Social Ads","336.33","1"
"11880","Europe","Social Ads","336.05","2"
"10317","North America","Paid Search","335.77","1"
"10223","North America","Referral","335.18","4"
"10389","Middle East","Organic","335.02","1"
"10908","Middle East","Paid Search","334.97","2"
"11245","Europe","Influencer","333.65","6"
"11742","Europe","Organic","333.09","4"
"11515","Middle East","Paid Search","332.52","3"
"12041","Latin America","Paid Search","332.3","2"
"12209","Europe","Email","332.12","3"
"11588","Latin America","Social Ads","331.11","2"
"10534","Europe","Social Ads","330.73","1"
"10419","North America","Social Ads","330.71","3"
"12246","Middle East","Referral","330.63","4"
"11627","Middle East","Social Ads","330.23","1"
"10451","Latin America","Paid Search","329.43","1"
"10192","Europe","Referral","329.01","2"
"10309","North America","Social Ads","328.76","3"
"10450","North America","Email","328.56","3"
"11374","Europe","Organic","328.23","3"
"12905","Europe","Paid Search","328.19","3"
"10375","North America","Paid Search","328.18","2"
"10672","Latin America","Organic","327.9","3"
"12124","Southeast Asia","Organic","327.81","5"
"10885","Southeast Asia","Email","327.55","3"
"10421","North America","Paid Search","327.11","3"
"11796","Latin America","Social Ads","326.4","2"
"12326","North America","Organic","326.15","3"
"12773","North America","Social Ads","325.42","2"
"11202","Latin America","Social Ads","325.32","2"
"11872","Europe","Paid Search","324.48","3"
"10745","Middle East","Organic","324.03","3"
"11308","Europe","Email","323.8","2"
"12088","Southeast Asia","Social Ads","323.55","2"
"10570","North America","Organic","322.51","3"
"10076","Europe","Email","322.01","2"
"12673","Latin America","Social Ads","321.84","4"
"10479","Southeast Asia","Paid Search","321.69","3"
"11824","Europe","Organic","321.6","3"
"10098","Latin America","Paid Search","321.6","2"
"12102","North America","Email","320.84","4"
"10319","Europe","Paid Search","319.33","1"
"10954","Europe","Email","318.24","2"
"12495","Latin America","Email","317.55","1"
"11820","Latin America","Paid Search","317.28","3"
"11118","Latin America","Referral","317.18","2"
"10757","Europe","Email","317.05","2"
"10237","Europe","Email","316.96","4"
"10983","Southeast Asia","Referral","316.85","4"
"12890","Middle East","Referral","316.52","2"
"11577","Middle East","Organic","316.42","3"
"10705","Europe","Social Ads","316.32","1"
"11093","North America","Paid Search","316.1","4"
"10026","North America","Social Ads","315.76","2"
"12718","North America","Email","315.66","2"
"10722","North America","Paid Search","314.9","3"
"12317","North America","Referral","314.86","1"
"11669","North America","Paid Search","314.35","2"
"12758","Latin America","Social Ads","313.04","2"
"11196","Middle East","Referral","312.67","3"
"10034","Europe","Referral","312.66","3"
"11034","North America","Email","311.91","4"
"11521","Middle East","Social Ads","311.87","5"
"11021","Latin America","Email","311.05","4"
"11840","North America","Organic","310.79","4"
"11148","Middle East","Social Ads","310.46","1"
"11031","North America","Social Ads","309.42","1"
"10093","Southeast Asia","Paid Search","309.24","1"
"10018","Middle East","Paid Search","308.64","4"
"10999","Southeast Asia","Organic","308.41","4"
"12110","North America","Organic","308.29","5"
"10083","North America","Paid Search","308.23","2"
"12493","Latin America","Referral","308.22","3"
"10327","Europe","Organic","308.07","2"
"12753","Europe","Organic","307.82","4"
"12851","North America","Referral","307.5","4"
"10036","North America","Referral","306.47","2"
"10650","Southeast Asia","Influencer","306.46","3"
"11248","North America","Organic","306.15","2"
"10221","Southeast Asia","Email","305.79","4"
"12672","Europe","Email","305.12","4"
"12886","North America","Organic","305.02","2"
"11335","Latin America","Paid Search","304.99","2"
"10763","North America","Social Ads","304.95","2"
"10808","Southeast Asia","Organic","304.29","3"
"10970","North America","Social Ads","304.1","2"
"10557","Europe","Organic","304.09","2"
"12572","Europe","Organic","304.01","2"
"10526","Latin America","Paid Search","303.63","4"
"10975","Europe","Email","303.58","3"
"12803","Southeast Asia","Organic","303.44","2"
"12791","Southeast Asia","Email","303.2","3"
"12976","North America","Email","302.9","3"
"11413","North America","Paid Search","302.9","1"
"10293","Southeast Asia","Paid Search","302.76","3"
"12446","Middle East","Paid Search","301.58","2"
"10666","Europe","Organic","301.29","3"
"10960","North America","Paid Search","300.82","2"
"11351","Southeast Asia","Organic","300.5","1"
"12038","North America","Social Ads","300.38","2"
"10307","Europe","Social Ads","299.95","1"
"12273","Latin America","Email","299.19","4"
"10566","Latin America","Organic","298.75","3"
"12792","Europe","Influencer","298.73","2"
"12814","North America","Influencer","297.98","3"
"11450","Latin America","Social Ads","297.53","2"
"12240","North America","Referral","297.5","2"
"12236","Europe","Referral","296.7","4"
"12980","Middle East","Paid Search","296.61","2"
"10986","North America","Paid Search","296.45","2"
"10978","North America","Social Ads","296.42","3"
"10755","Latin America","Social Ads","295.82","3"
"10482","Europe","Social Ads","295.56","4"
"10087","Europe","Social Ads","294.81","2"
"10242","Latin America","Influencer","294.81","2"
"11942","Middle East","Organic","294.45","1"
"12008","North America","Social Ads","294.02","2"
"10714","North America","Social Ads","293.83","2"
"10854","Europe","Organic","293.33","2"
"11013","Europe","Social Ads","292.91","3"
"10622","North America","Organic","291.98","2"
"12481","Latin America","Organic","291.38","2"
"10044","Southeast Asia","Social Ads","290.04","3"
"11695","North America","Social Ads","289.53","2"
"10932","Southeast Asia","Referral","289.32","3"
"11424","Southeast Asia","Organic","288.52","3"
"12470","North America","Paid Search","288.13","1"
"12450","North America","Organic","287.6","1"
"12465","Latin America","Social Ads","287.28","1"
"12332","Europe","Organic","287.25","3"
"11243","Latin America","Email","286.92","3"
"12883","North America","Referral","286.87","1"
"10735","North America","Social Ads","286.81","2"
"12837","Europe","Paid Search","286.24","3"
"11350","Southeast Asia","Organic","285.81","3"
"12902","Europe","Influencer","284.86","3"
"12805","North America","Paid Search","284.79","2"
"12223","Latin America","Social Ads","284.77","2"
"10113","Latin America","Paid Search","283.99","3"
"12195","Southeast Asia","Social Ads","283.68","3"
"10900","Europe","Referral","283.5","2"
"12361","North America","Organic","282.88","3"
"12866","Middle East","Influencer","282.77","5"
"11189","Europe","Referral","281.93","2"
"10032","North America","Paid Search","281.62","2"
"10923","Latin America","Email","281.43","3"
"10629","Middle East","Social Ads","280.71","5"
"10430","North America","Email","280.56","3"
"10857","Europe","Paid Search","279.8","3"
"11699","Latin America","Paid Search","279.32","1"
"11922","Europe","Paid Search","279.3","4"
"11203","Latin America","Paid Search","278.92","3"
"11776","Europe","Paid Search","278.85","1"
"10976","Europe","Email","277.91","2"
"10153","Latin America","Organic","277","3"
"12677","Latin America","Influencer","276.81","4"
"11981","Latin America","Email","276.58","2"
"12722","Southeast Asia","Referral","276.41","3"
"12631","North America","Paid Search","276.22","2"
"10991","Middle East","Organic","275.31","1"
"10381","Europe","Social Ads","275.29","2"
"12541","Europe","Social Ads","274.35","2"
"12636","Latin America","Paid Search","273.26","1"
"12238","Europe","Social Ads","273.02","4"
"10721","Europe","Paid Search","272.99","3"
"11042","North America","Social Ads","272.73","2"
"11477","Europe","Organic","272.6","3"
"11549","Latin America","Organic","272.24","3"
"10912","Europe","Organic","272.13","3"
"10231","Europe","Organic","272.09","3"
"10103","Southeast Asia","Email","272.05","3"
"12218","North America","Email","272.03","4"
"10444","Southeast Asia","Paid Search","271.8","1"
"11965","Middle East","Email","271.38","2"
"10652","North America","Referral","271.24","3"
"12703","Latin America","Organic","270.77","3"
"10405","Middle East","Social Ads","270.48","1"
"11975","North America","Paid Search","270.4","2"
